rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
33,1,42004177,27647.25,27647.25,27647.25,27647.25,1,NQU6
33,1,42004177,27633.25,27639.25,27632.0,27632.0,7,NQU6
33,1,42004177,27643.0,27646.75,27643.0,27646.75,2,NQU6
33,1,42004177,27642.75,27642.75,27640.5,27640.5,4,NQU6
33,1,42004177,27630.0,27630.0,27630.0,27630.0,1,NQU6
33,1,42004177,27645.75,27649.5,27645.75,27649.5,3,NQU6
33,1,42004177,27637.5,27637.5,27622.5,27622.5,3,NQU6
33,1,42004177,27632.0,27632.0,27632.0,27632.0,1,NQU6
33,1,42004177,27620.0,27620.0,27620.0,27620.0,1,NQU6
33,1,42004177,27616.25,27616.25,27600.0,27600.0,6,NQU6
33,1,42004177,27616.75,27616.75,27616.75,27616.75,1,NQU6
33,1,42004177,27630.0,27630.0,27630.0,27630.0,1,NQU6
33,1,42004177,27629.5,27629.5,27629.5,27629.5,1,NQU6
33,1,42004177,27621.0,27621.0,27621.0,27621.0,1,NQU6
33,1,42004177,27613.5,27618.75,27613.5,27618.75,2,NQU6
33,1,42004177,27602.75,27602.75,27601.75,27601.75,2,NQU6
33,1,42004177,27617.0,27617.0,27617.0,27617.0,1,NQU6
33,1,42004177,27614.75,27614.75,27611.25,27611.25,3,NQU6
33,1,42004177,27628.25,27628.25,27626.5,27626.5,2,NQU6
33,1,42004177,27617.0,27617.0,27616.5,27616.5,2,NQU6
33,1,42004177,27613.5,27613.5,27613.5,27613.5,1,NQU6
33,1,42004177,27589.0,27589.0,27589.0,27589.0,1,NQU6
33,1,42004177,27588.5,27588.5,27580.0,27580.0,2,NQU6
33,1,42004177,27571.5,27576.0,27571.0,27576.0,4,NQU6
33,1,42004177,27585.25,27586.25,27585.25,27586.25,2,NQU6
33,1,42004177,27606.5,27626.75,27606.5,27626.75,3,NQU6
33,1,42004177,27643.5,27643.5,27633.5,27634.0,9,NQU6
33,1,42004177,27638.0,27638.0,27624.25,27624.25,5,NQU6
33,1,42004177,27614.25,27614.25,27614.0,27614.0,3,NQU6
33,1,42004177,27626.5,27626.5,27626.5,27626.5,3,NQU6
33,1,42004177,27610.0,27610.0,27610.0,27610.0,1,NQU6
33,1,42004177,27614.0,27614.0,27614.0,27614.0,1,NQU6
33,1,42004177,27625.0,27625.0,27625.0,27625.0,1,NQU6
33,1,42004177,27622.5,27622.5,27622.5,27622.5,1,NQU6
33,1,42004177,27611.25,27611.25,27610.5,27610.5,2,NQU6
33,1,42004177,27603.25,27605.0,27603.25,27605.0,2,NQU6
33,1,42004177,27617.75,27617.75,27617.75,27617.75,1,NQU6
33,1,42004177,27609.25,27610.0,27609.25,27610.0,3,NQU6
33,1,42004177,27622.0,27622.0,27622.0,27622.0,1,NQU6
33,1,42004177,27619.0,27619.0,27619.0,27619.0,1,NQU6
33,1,42004177,27592.75,27592.75,27588.25,27588.25,2,NQU6
33,1,42004177,27600.75,27600.75,27599.75,27599.75,2,NQU6
33,1,42004177,27594.75,27597.0,27586.0,27586.0,6,NQU6
33,1,42004177,27604.0,27609.25,27604.0,27605.75,6,NQU6
33,1,42004177,27601.5,27601.5,27596.75,27596.75,2,NQU6
33,1,42004177,27597.0,27597.0,27597.0,27597.0,1,NQU6
33,1,42004177,27589.0,27589.0,27589.0,27589.0,1,NQU6
33,1,42004177,27588.0,27588.0,27588.0,27588.0,1,NQU6
33,1,42004177,27561.0,27565.5,27557.5,27565.5,4,NQU6
33,1,42004177,27575.75,27575.75,27575.75,27575.75,1,NQU6
33,1,42004177,27585.0,27585.0,27585.0,27585.0,1,NQU6
33,1,42004177,27583.75,27590.25,27583.75,27589.5,3,NQU6
33,1,42004177,27602.75,27602.75,27597.25,27597.25,3,NQU6
33,1,42004177,27592.25,27592.25,27592.25,27592.25,2,NQU6
33,1,42004177,27584.5,27584.5,27584.5,27584.5,1,NQU6
33,1,42004177,27595.75,27595.75,27595.75,27595.75,1,NQU6
33,1,42004177,27603.75,27603.75,27603.75,27603.75,1,NQU6
33,1,42004177,27617.0,27619.0,27617.0,27619.0,2,NQU6
33,1,42004177,27619.0,27626.25,27619.0,27626.25,2,NQU6
33,1,42004177,27623.5,27623.5,27623.5,27623.5,1,NQU6
33,1,42004177,27603.0,27603.0,27603.0,27603.0,1,NQU6
33,1,42004177,27600.0,27600.0,27600.0,27600.0,1,NQU6
33,1,42004177,27618.0,27618.0,27618.0,27618.0,1,NQU6
33,1,42004177,27628.25,27628.25,27628.25,27628.25,1,NQU6
33,1,42004177,27623.5,27626.5,27623.5,27626.5,2,NQU6
33,1,42004177,27631.25,27632.75,27631.25,27632.75,2,NQU6
33,1,42004177,27624.75,27624.75,27624.75,27624.75,1,NQU6
33,1,42004177,27632.5,27632.5,27632.5,27632.5,1,NQU6
33,1,42004177,27635.0,27635.0,27635.0,27635.0,1,NQU6
33,1,42004177,27640.0,27643.75,27640.0,27643.75,3,NQU6
33,1,42004177,27639.5,27640.0,27639.5,27640.0,3,NQU6
33,1,42004177,27650.0,27650.0,27650.0,27650.0,1,NQU6
33,1,42004177,27647.25,27647.25,27647.0,27647.0,2,NQU6
33,1,42004177,27630.0,27630.0,27630.0,27630.0,1,NQU6
33,1,42004177,27657.75,27663.0,27657.75,27663.0,2,NQU6
33,1,42004177,27655.0,27655.0,27650.0,27650.0,2,NQU6
33,1,42004177,27640.0,27640.0,27640.0,27640.0,1,NQU6
33,1,42004177,27658.0,27658.0,27642.75,27642.75,3,NQU6
33,1,42004177,27658.5,27659.25,27658.5,27659.25,2,NQU6
33,1,42004177,27674.75,27674.75,27674.75,27674.75,1,NQU6
33,1,42004177,27673.25,27673.25,27673.25,27673.25,1,NQU6
33,1,42004177,27684.25,27686.75,27684.25,27686.75,4,NQU6
33,1,42004177,27688.5,27688.5,27688.5,27688.5,1,NQU6
33,1,42004177,27675.0,27675.0,27675.0,27675.0,1,NQU6
33,1,42004177,27674.0,27674.0,27674.0,27674.0,1,NQU6
33,1,42004177,27665.0,27665.0,27665.0,27665.0,3,NQU6
33,1,42004177,27659.0,27659.0,27657.0,27657.0,2,NQU6
33,1,42004177,27656.5,27656.5,27656.5,27656.5,1,NQU6
33,1,42004177,27640.0,27640.0,27640.0,27640.0,2,NQU6
33,1,42004177,27650.0,27650.0,27650.0,27650.0,1,NQU6
33,1,42004177,27653.25,27653.25,27653.25,27653.25,1,NQU6
33,1,42004177,27650.0,27650.0,27650.0,27650.0,2,NQU6
33,1,42004177,27665.75,27665.75,27665.75,27665.75,1,NQU6
33,1,42004177,27665.75,27665.75,27665.75,27665.75,2,NQU6
33,1,42004177,27668.0,27668.0,27668.0,27668.0,2,NQU6
33,1,42004177,27672.75,27672.75,27672.75,27672.75,1,NQU6
33,1,42004177,27674.75,27674.75,27674.75,27674.75,1,NQU6
33,1,42004177,27681.75,27681.75,27681.75,27681.75,1,NQU6
33,1,42004177,27680.0,27680.0,27680.0,27680.0,2,NQU6
33,1,42004177,27677.75,27677.75,27670.0,27670.0,2,NQU6
33,1,42004177,27664.5,27664.5,27664.25,27664.25,2,NQU6
33,1,42004177,27671.0,27671.0,27671.0,27671.0,1,NQU6
33,1,42004177,27682.0,27682.0,27680.25,27680.25,2,NQU6
33,1,42004177,27693.0,27693.0,27690.0,27690.0,3,NQU6
33,1,42004177,27688.5,27688.5,27688.5,27688.5,1,NQU6
33,1,42004177,27700.0,27700.0,27700.0,27700.0,1,NQU6
33,1,42004177,27688.5,27688.5,27688.5,27688.5,2,NQU6
33,1,42004177,27683.0,27683.0,27683.0,27683.0,1,NQU6
33,1,42004177,27676.25,27676.25,27676.25,27676.25,1,NQU6
33,1,42004177,27676.75,27676.75,27673.0,27673.25,4,NQU6
33,1,42004177,27675.0,27675.0,27675.0,27675.0,1,NQU6
33,1,42004177,27673.5,27673.75,27673.0,27673.5,18,NQU6
33,1,42004177,27673.25,27673.5,27672.75,27672.75,4,NQU6
33,1,42004177,27670.0,27670.0,27670.0,27670.0,1,NQU6
33,1,42004177,27668.5,27668.5,27668.5,27668.5,1,NQU6
33,1,42004177,27719.5,27719.5,27719.5,27719.5,1,NQU6
33,1,42004177,27725.75,27726.0,27725.75,27726.0,2,NQU6
33,1,42004177,27725.0,27725.0,27725.0,27725.0,1,NQU6
33,1,42004177,27730.0,27735.0,27730.0,27735.0,3,NQU6
33,1,42004177,27739.0,27739.0,27739.0,27739.0,1,NQU6
33,1,42004177,27744.0,27744.0,27744.0,27744.0,1,NQU6
33,1,42004177,27748.5,27748.5,27748.5,27748.5,1,NQU6
33,1,42004177,27747.5,27747.5,27747.5,27747.5,2,NQU6
33,1,42004177,27742.0,27742.0,27742.0,27742.0,1,NQU6
33,1,42004177,27762.75,27762.75,27762.75,27762.75,1,NQU6
33,1,42004177,27735.0,27735.0,27735.0,27735.0,1,NQU6
33,1,42004177,27705.0,27705.0,27705.0,27705.0,1,NQU6
33,1,42004177,27716.0,27716.0,27716.0,27716.0,3,NQU6
33,1,42004177,27707.25,27707.25,27707.25,27707.25,1,NQU6
33,1,42004177,27730.0,27730.0,27730.0,27730.0,1,NQU6
33,1,42004177,27730.75,27730.75,27730.75,27730.75,1,NQU6
33,1,42004177,27700.0,27700.0,27700.0,27700.0,2,NQU6
33,1,42004177,27677.25,27677.25,27677.25,27677.25,1,NQU6
33,1,42004177,27677.25,27677.25,27677.25,27677.25,3,NQU6
33,1,42004177,27657.5,27657.5,27657.5,27657.5,1,NQU6
33,1,42004177,27677.0,27677.0,27677.0,27677.0,1,NQU6
33,1,42004177,27671.25,27671.25,27671.25,27671.25,1,NQU6
33,1,42004177,27642.0,27642.0,27642.0,27642.0,1,NQU6
33,1,42004177,27560.0,27560.0,27560.0,27560.0,1,NQU6
33,1,42004177,27550.5,27550.5,27550.5,27550.5,1,NQU6
33,1,42004177,27595.0,27595.0,27595.0,27595.0,1,NQU6
33,1,42004177,27576.25,27576.25,27576.25,27576.25,1,NQU6
33,1,42004177,27507.75,27507.75,27507.75,27507.75,1,NQU6
33,1,42004177,27546.25,27546.25,27546.0,27546.0,22,NQU6
33,1,42004177,27520.0,27520.0,27520.0,27520.0,1,NQU6
33,1,42004177,27500.0,27500.0,27500.0,27500.0,1,NQU6
33,1,42004177,27505.5,27505.5,27505.5,27505.5,1,NQU6
33,1,42004177,27395.0,27395.0,27395.0,27395.0,1,NQU6
33,1,42004177,27400.0,27400.0,27400.0,27400.0,3,NQU6
33,1,42004177,27388.0,27388.0,27388.0,27388.0,1,NQU6
33,1,42004177,27393.0,27393.0,27393.0,27393.0,1,NQU6
33,1,42004177,27391.5,27391.5,27391.5,27391.5,1,NQU6
33,1,42004177,27355.5,27355.5,27354.5,27354.5,4,NQU6
33,1,42004177,27387.25,27387.25,27387.25,27387.25,1,NQU6
33,1,42004177,27350.0,27350.0,27350.0,27350.0,1,NQU6
33,1,42004177,27338.25,27338.25,27338.25,27338.25,1,NQU6
33,1,42004177,27349.25,27349.25,27349.25,27349.25,1,NQU6
33,1,42004177,27343.0,27347.0,27343.0,27347.0,2,NQU6
33,1,42004177,27326.5,27337.25,27326.5,27337.25,2,NQU6
33,1,42004177,27321.0,27321.0,27321.0,27321.0,4,NQU6
33,1,42004177,27309.75,27309.75,27309.75,27309.75,1,NQU6
33,1,42004177,27340.5,27351.0,27340.5,27351.0,2,NQU6
33,1,42004177,27340.0,27340.0,27340.0,27340.0,1,NQU6
33,1,42004177,27335.0,27335.0,27331.5,27331.5,2,NQU6
33,1,42004177,27335.75,27335.75,27335.75,27335.75,1,NQU6
33,1,42004177,27335.5,27335.5,27330.0,27330.0,11,NQU6
33,1,42004177,27325.25,27325.25,27325.25,27325.25,1,NQU6
33,1,42004177,27301.25,27303.0,27300.0,27303.0,3,NQU6
33,1,42004177,27296.0,27296.0,27296.0,27296.0,1,NQU6
33,1,42004177,27289.75,27289.75,27289.75,27289.75,1,NQU6
33,1,42004177,27315.25,27315.75,27315.25,27315.75,3,NQU6
33,1,42004177,27328.0,27328.0,27328.0,27328.0,1,NQU6
33,1,42004177,27334.5,27334.5,27334.5,27334.5,1,NQU6
33,1,42004177,27360.0,27360.0,27360.0,27360.0,1,NQU6
33,1,42004177,27380.75,27380.75,27380.75,27380.75,1,NQU6
33,1,42004177,27402.0,27402.0,27400.5,27400.5,2,NQU6
33,1,42004177,27400.0,27400.0,27400.0,27400.0,5,NQU6
33,1,42004177,27405.5,27405.5,27405.5,27405.5,1,NQU6
33,1,42004177,27384.75,27384.75,27384.75,27384.75,1,NQU6
33,1,42004177,27371.25,27371.25,27370.5,27370.5,2,NQU6
33,1,42004177,27368.0,27368.0,27368.0,27368.0,1,NQU6
33,1,42004177,27370.5,27378.25,27360.5,27360.5,5,NQU6
33,1,42004177,27375.5,27375.5,27356.75,27356.75,4,NQU6
33,1,42004177,27395.75,27395.75,27395.75,27395.75,2,NQU6
33,1,42004177,27399.75,27401.25,27399.75,27401.25,2,NQU6
33,1,42004177,27404.0,27404.0,27404.0,27404.0,1,NQU6
33,1,42004177,27405.0,27405.25,27400.0,27400.0,12,NQU6
33,1,42004177,27339.5,27339.5,27339.5,27339.5,1,NQU6
33,1,42004177,27380.75,27380.75,27380.75,27380.75,1,NQU6
33,1,42004177,27391.25,27391.25,27391.25,27391.25,3,NQU6
33,1,42004177,27395.0,27395.0,27395.0,27395.0,1,NQU6
33,1,42004177,27411.0,27411.0,27411.0,27411.0,1,NQU6
33,1,42004177,27427.0,27447.0,27427.0,27447.0,2,NQU6
33,1,42004177,27474.5,27474.5,27474.5,27474.5,1,NQU6
33,1,42004177,27457.75,27472.0,27457.75,27472.0,3,NQU6
33,1,42004177,27474.5,27475.75,27465.75,27475.75,6,NQU6
33,1,42004177,27469.75,27491.0,27469.5,27491.0,3,NQU6
33,1,42004177,27498.0,27498.0,27465.25,27465.25,7,NQU6
33,1,42004177,27479.25,27479.25,27475.5,27475.5,2,NQU6
33,1,42004177,27436.75,27439.0,27433.25,27439.0,7,NQU6
33,1,42004177,27435.5,27435.5,27421.5,27421.5,12,NQU6
33,1,42004177,27420.0,27421.75,27400.5,27403.5,7,NQU6
33,1,42004177,27400.0,27400.0,27384.0,27392.25,5,NQU6
33,1,42004177,27424.5,27433.0,27422.5,27430.25,10,NQU6
33,1,42004177,27420.5,27449.0,27420.5,27449.0,2,NQU6
33,1,42004177,27454.5,27454.5,27454.5,27454.5,1,NQU6
33,1,42004177,27473.0,27473.0,27471.25,27471.25,2,NQU6
33,1,42004177,27465.0,27481.0,27465.0,27481.0,4,NQU6
33,1,42004177,27459.0,27459.0,27458.75,27458.75,2,NQU6
33,1,42004177,27420.0,27420.0,27420.0,27420.0,1,NQU6
33,1,42004177,27400.0,27400.0,27400.0,27400.0,1,NQU6
33,1,42004177,27407.5,27411.75,27404.75,27404.75,22,NQU6
33,1,42004177,27425.75,27425.75,27425.75,27425.75,1,NQU6
33,1,42004177,27383.75,27383.75,27353.0,27353.0,3,NQU6
33,1,42004177,27355.25,27355.25,27327.0,27327.0,2,NQU6
33,1,42004177,27324.0,27324.0,27304.75,27304.75,7,NQU6
33,1,42004177,27316.0,27316.0,27316.0,27316.0,1,NQU6
33,1,42004177,27310.5,27310.5,27310.5,27310.5,1,NQU6
33,1,42004177,27288.0,27299.0,27287.75,27299.0,3,NQU6
33,1,42004177,27341.25,27341.25,27341.25,27341.25,1,NQU6
33,1,42004177,27350.0,27350.0,27350.0,27350.0,1,NQU6
33,1,42004177,27347.0,27348.25,27347.0,27348.25,2,NQU6
33,1,42004177,27313.0,27313.0,27313.0,27313.0,1,NQU6
33,1,42004177,27338.0,27338.0,27329.5,27336.5,6,NQU6
33,1,42004177,27331.75,27334.0,27319.75,27334.0,4,NQU6
33,1,42004177,27313.5,27313.5,27313.5,27313.5,1,NQU6
33,1,42004177,27283.25,27296.0,27283.25,27295.75,4,NQU6
33,1,42004177,27266.25,27294.25,27266.25,27294.25,6,NQU6
33,1,42004177,27284.5,27298.0,27284.5,27298.0,3,NQU6
33,1,42004177,27339.0,27339.0,27339.0,27339.0,6,NQU6
33,1,42004177,27344.5,27344.5,27344.5,27344.5,6,NQU6
33,1,42004177,27325.25,27325.25,27325.25,27325.25,1,NQU6
33,1,42004177,27294.0,27294.0,27294.0,27294.0,1,NQU6
33,1,42004177,27295.75,27295.75,27295.75,27295.75,1,NQU6
33,1,42004177,27310.0,27310.0,27310.0,27310.0,1,NQU6
33,1,42004177,27346.25,27346.5,27346.25,27346.5,2,NQU6
33,1,42004177,27314.75,27314.75,27314.75,27314.75,1,NQU6
33,1,42004177,27283.5,27283.5,27283.5,27283.5,1,NQU6
33,1,42004177,27303.5,27303.5,27290.0,27290.0,2,NQU6
33,1,42004177,27281.75,27281.75,27281.75,27281.75,1,NQU6
33,1,42004177,27281.0,27281.0,27275.25,27275.25,3,NQU6
33,1,42004177,27304.75,27304.75,27304.75,27304.75,1,NQU6
33,1,42004177,27285.75,27285.75,27285.75,27285.75,2,NQU6
33,1,42004177,27290.0,27290.0,27290.0,27290.0,2,NQU6
33,1,42004177,27287.5,27287.5,27287.5,27287.5,1,NQU6
33,1,42004177,27285.0,27285.0,27285.0,27285.0,1,NQU6
33,1,42004177,27261.75,27261.75,27261.75,27261.75,1,NQU6
33,1,42004177,27311.25,27311.25,27311.25,27311.25,6,NQU6
33,1,42004177,27314.5,27314.5,27314.5,27314.5,1,NQU6
33,1,42004177,27305.5,27305.5,27305.5,27305.5,1,NQU6
33,1,42004177,27323.0,27323.0,27323.0,27323.0,1,NQU6
33,1,42004177,27314.25,27314.25,27314.25,27314.25,1,NQU6
33,1,42004177,27320.0,27320.0,27320.0,27320.0,1,NQU6
33,1,42004177,27331.5,27331.5,27331.5,27331.5,1,NQU6
33,1,42004177,27306.0,27306.0,27306.0,27306.0,3,NQU6
33,1,42004177,27283.5,27283.5,27283.5,27283.5,1,NQU6
33,1,42004177,27285.0,27285.0,27285.0,27285.0,1,NQU6
33,1,42004177,27300.75,27300.75,27300.75,27300.75,3,NQU6
33,1,42004177,27318.5,27318.5,27318.5,27318.5,3,NQU6
33,1,42004177,27305.0,27305.0,27305.0,27305.0,1,NQU6
33,1,42004177,27340.0,27340.0,27340.0,27340.0,1,NQU6
33,1,42004177,27335.25,27335.25,27335.25,27335.25,5,NQU6
33,1,42004177,27333.0,27333.0,27333.0,27333.0,2,NQU6
33,1,42004177,27333.75,27333.75,27333.75,27333.75,1,NQU6
33,1,42004177,27304.0,27304.0,27304.0,27304.0,1,NQU6
33,1,42004177,27306.25,27308.0,27306.25,27308.0,2,NQU6
33,1,42004177,27359.0,27359.0,27359.0,27359.0,1,NQU6
33,1,42004177,27358.0,27358.0,27358.0,27358.0,1,NQU6
33,1,42004177,27361.0,27361.0,27361.0,27361.0,2,NQU6
33,1,42004177,27375.5,27375.5,27375.5,27375.5,1,NQU6
33,1,42004177,27371.5,27371.5,27369.5,27369.5,2,NQU6
33,1,42004177,27377.25,27377.25,27372.0,27372.0,2,NQU6
33,1,42004177,27377.25,27377.25,27377.25,27377.25,1,NQU6
33,1,42004177,27380.5,27380.5,27380.5,27380.5,1,NQU6
33,1,42004177,27374.0,27374.0,27374.0,27374.0,1,NQU6
33,1,42004177,27370.0,27370.0,27370.0,27370.0,1,NQU6
33,1,42004177,27370.5,27370.5,27370.5,27370.5,1,NQU6
33,1,42004177,27380.5,27383.75,27380.5,27383.75,2,NQU6
33,1,42004177,27375.0,27375.0,27375.0,27375.0,1,NQU6
33,1,42004177,27383.75,27383.75,27383.75,27383.75,1,NQU6
33,1,42004177,27390.0,27390.0,27390.0,27390.0,1,NQU6
33,1,42004177,27420.0,27420.0,27420.0,27420.0,1,NQU6
33,1,42004177,27415.0,27415.0,27415.0,27415.0,1,NQU6
33,1,42004177,27422.0,27422.0,27422.0,27422.0,1,NQU6
33,1,42004177,27430.0,27430.0,27430.0,27430.0,1,NQU6
33,1,42004177,27437.75,27437.75,27437.75,27437.75,1,NQU6
33,1,42004177,27426.0,27426.0,27426.0,27426.0,3,NQU6
33,1,42004177,27450.0,27450.0,27450.0,27450.0,2,NQU6
33,1,42004177,27458.0,27458.0,27458.0,27458.0,1,NQU6
33,1,42004177,27457.25,27457.25,27457.25,27457.25,1,NQU6
33,1,42004177,27450.0,27450.0,27450.0,27450.0,1,NQU6
33,1,42004177,27440.0,27440.0,27440.0,27440.0,1,NQU6
33,1,42004177,27436.75,27436.75,27436.75,27436.75,1,NQU6
33,1,42004177,27431.0,27431.0,27431.0,27431.0,1,NQU6
33,1,42004177,27440.25,27440.25,27440.25,27440.25,1,NQU6
33,1,42004177,27431.0,27431.0,27431.0,27431.0,1,NQU6
33,1,42004177,27414.25,27414.25,27414.25,27414.25,1,NQU6
33,1,42004177,27418.75,27418.75,27418.75,27418.75,1,NQU6
33,1,42004177,27425.0,27425.0,27425.0,27425.0,1,NQU6
33,1,42004177,27403.75,27403.75,27403.75,27403.75,1,NQU6
33,1,42004177,27419.25,27419.25,27419.25,27419.25,1,NQU6
33,1,42004177,27426.0,27426.0,27423.75,27423.75,3,NQU6
33,1,42004177,27416.0,27416.0,27416.0,27416.0,3,NQU6
33,1,42004177,27418.25,27418.25,27418.25,27418.25,1,NQU6
33,1,42004177,27402.0,27402.0,27402.0,27402.0,1,NQU6
33,1,42004177,27400.0,27400.0,27400.0,27400.0,1,NQU6
33,1,42004177,27414.25,27414.25,27414.25,27414.25,1,NQU6
33,1,42004177,27432.0,27435.0,27432.0,27435.0,2,NQU6
33,1,42004177,27442.25,27442.25,27442.25,27442.25,1,NQU6
33,1,42004177,27440.0,27440.0,27440.0,27440.0,1,NQU6
33,1,42004177,27442.0,27442.0,27442.0,27442.0,1,NQU6
33,1,42004177,27474.0,27474.0,27474.0,27474.0,1,NQU6
33,1,42004177,27466.0,27466.0,27466.0,27466.0,1,NQU6
33,1,42004177,27488.0,27488.0,27488.0,27488.0,1,NQU6
33,1,42004177,27515.0,27515.0,27515.0,27515.0,1,NQU6
33,1,42004177,27530.0,27530.0,27530.0,27530.0,1,NQU6
33,1,42004177,27484.0,27484.0,27484.0,27484.0,1,NQU6
33,1,42004177,27478.0,27478.0,27478.0,27478.0,1,NQU6
33,1,42004177,27488.75,27488.75,27488.75,27488.75,1,NQU6
33,1,42004177,27487.0,27487.0,27487.0,27487.0,1,NQU6
33,1,42004177,27494.5,27494.5,27493.0,27493.0,2,NQU6
33,1,42004177,27503.75,27503.75,27500.0,27500.0,2,NQU6
33,1,42004177,27504.5,27504.5,27504.5,27504.5,1,NQU6
33,1,42004177,27503.0,27503.0,27503.0,27503.0,1,NQU6
33,1,42004177,27510.75,27510.75,27510.75,27510.75,1,NQU6
33,1,42004177,27528.0,27528.0,27528.0,27528.0,1,NQU6
33,1,42004177,27542.0,27542.0,27542.0,27542.0,1,NQU6
33,1,42004177,27539.5,27539.5,27539.5,27539.5,1,NQU6
33,1,42004177,27524.0,27524.0,27524.0,27524.0,1,NQU6
33,1,42004177,27550.0,27550.0,27550.0,27550.0,1,NQU6
33,1,42004177,27560.0,27560.0,27560.0,27560.0,1,NQU6
33,1,42004177,27540.0,27540.0,27540.0,27540.0,1,NQU6
33,1,42004177,27535.0,27535.0,27535.0,27535.0,1,NQU6
33,1,42004177,27516.0,27516.0,27516.0,27516.0,1,NQU6
33,1,42004177,27504.75,27504.75,27504.75,27504.75,1,NQU6
33,1,42004177,27504.25,27504.25,27504.25,27504.25,1,NQU6
33,1,42004177,27485.75,27485.75,27485.75,27485.75,1,NQU6
33,1,42004177,27466.0,27466.0,27466.0,27466.0,1,NQU6
33,1,42004177,27465.0,27465.0,27465.0,27465.0,1,NQU6
33,1,42004177,27469.0,27469.0,27469.0,27469.0,1,NQU6
33,1,42004177,27464.25,27464.25,27464.25,27464.25,1,NQU6
33,1,42004177,27448.5,27448.5,27448.5,27448.5,1,NQU6
33,1,42004177,27483.25,27483.25,27483.25,27483.25,1,NQU6
33,1,42004177,27492.5,27492.5,27492.5,27492.5,1,NQU6
33,1,42004177,27519.75,27519.75,27519.75,27519.75,1,NQU6
33,1,42004177,27516.0,27516.0,27516.0,27516.0,1,NQU6
33,1,42004177,27477.0,27477.0,27477.0,27477.0,1,NQU6
33,1,42004177,27492.25,27492.25,27492.25,27492.25,1,NQU6
33,1,42004177,27460.5,27460.5,27460.5,27460.5,1,NQU6
33,1,42004177,27460.5,27460.5,27425.0,27425.0,4,NQU6
33,1,42004177,27411.25,27411.25,27411.25,27411.25,1,NQU6
33,1,42004177,27393.25,27393.25,27387.5,27388.25,4,NQU6
33,1,42004177,27386.5,27386.5,27376.0,27376.0,3,NQU6
33,1,42004177,27410.0,27410.0,27406.25,27406.25,4,NQU6
33,1,42004177,27425.0,27434.25,27425.0,27434.25,4,NQU6
33,1,42004177,27423.75,27423.75,27406.0,27406.0,2,NQU6
33,1,42004177,27410.0,27410.75,27410.0,27410.75,2,NQU6
33,1,42004177,27437.25,27437.25,27437.25,27437.25,1,NQU6
33,1,42004177,27427.5,27445.25,27427.5,27445.25,3,NQU6
33,1,42004177,27439.5,27439.5,27417.0,27417.0,5,NQU6
33,1,42004177,27421.75,27421.75,27413.5,27413.5,4,NQU6
33,1,42004177,27405.75,27405.75,27405.75,27405.75,1,NQU6
33,1,42004177,27441.75,27441.75,27441.75,27441.75,1,NQU6
33,1,42004177,27421.25,27421.25,27421.25,27421.25,1,NQU6
33,1,42004177,27450.25,27450.5,27450.25,27450.5,2,NQU6
33,1,42004177,27449.0,27449.0,27449.0,27449.0,1,NQU6
33,1,42004177,27453.0,27453.0,27453.0,27453.0,1,NQU6
33,1,42004177,27439.0,27451.0,27439.0,27451.0,3,NQU6
33,1,42004177,27463.0,27463.0,27463.0,27463.0,1,NQU6
33,1,42004177,27475.75,27480.25,27474.75,27480.25,4,NQU6
33,1,42004177,27472.25,27472.25,27472.25,27472.25,1,NQU6
33,1,42004177,27458.5,27460.75,27458.5,27460.75,2,NQU6
33,1,42004177,27442.75,27442.75,27442.75,27442.75,1,NQU6
33,1,42004177,27432.0,27432.0,27430.0,27430.0,2,NQU6
33,1,42004177,27438.5,27438.5,27438.5,27438.5,1,NQU6
33,1,42004177,27449.5,27449.5,27449.5,27449.5,1,NQU6
33,1,42004177,27446.0,27448.0,27446.0,27448.0,3,NQU6
33,1,42004177,27442.0,27442.0,27442.0,27442.0,1,NQU6
33,1,42004177,27440.0,27440.0,27431.0,27431.0,11,NQU6
33,1,42004177,27452.75,27452.75,27452.75,27452.75,2,NQU6
33,1,42004177,27496.0,27496.0,27496.0,27496.0,3,NQU6
33,1,42004177,27495.0,27495.0,27495.0,27495.0,10,NQU6
33,1,42004177,27514.5,27516.0,27514.5,27514.75,4,NQU6
33,1,42004177,27515.0,27515.0,27515.0,27515.0,1,NQU6
33,1,42004177,27501.25,27501.25,27501.25,27501.25,1,NQU6
33,1,42004177,27500.0,27530.5,27500.0,27530.5,37,NQU6
33,1,42004177,27528.0,27528.0,27528.0,27528.0,1,NQU6
33,1,42004177,27548.75,27548.75,27548.75,27548.75,1,NQU6
33,1,42004177,27560.25,27562.75,27560.25,27562.75,2,NQU6
33,1,42004177,27536.0,27536.0,27534.75,27534.75,2,NQU6
33,1,42004177,27533.5,27533.5,27533.5,27533.5,1,NQU6
33,1,42004177,27547.0,27549.75,27547.0,27549.75,11,NQU6
33,1,42004177,27547.75,27547.75,27547.75,27547.75,1,NQU6
33,1,42004177,27540.0,27540.0,27540.0,27540.0,1,NQU6
33,1,42004177,27519.5,27519.5,27519.5,27519.5,1,NQU6
33,1,42004177,27506.25,27506.25,27506.25,27506.25,1,NQU6
33,1,42004177,27477.75,27479.25,27477.75,27479.25,58,NQU6
33,1,42004177,27467.0,27467.0,27467.0,27467.0,29,NQU6
33,1,42004177,27490.0,27490.0,27490.0,27490.0,1,NQU6
